GDP MER by region
scenario,region,1990,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100,Units,
"Reference,date=2019-17-4T08:16:18-04:00",Central Asia,N2O_AWB,3.2427056025599994E-4,2.64966390506E-4,2.9911489817200005E-4,2.5316901353799996E-4,2.2623180645E-4,1.960843028100001E-4,1.7523618814E-4,1.6221620283400002E-4,1.5184233913200003E-4,1.56968434173E-4,1.6203156428599996E-4,1.6558457178200006E-4,1.6826018603500006E-4,1.6938355225700006E-4,1.6982530290799997E-4,1.6917461221899993E-4,1.6753371364899996E-4,1.6491541673399997E-4,1.61482029673E-4,1.57682732615E-4,1.5375828065700001E-4,Tg,
"Reference,date=2019-17-4T08:16:18-04:00",Central Asia,NH3,0.149608139856002,0.04447575855413399,0.035291361852990005,0.036152546053210007,0.03630171370257,0.036498628555690006,0.03661917460449,0.03658554359494999,0.03661056766476,0.036609196942669994,0.03656547761757,0.03657997500981,0.03664349581907,0.03675866388715,0.03687382861813,0.03691811689524001,0.03698917874574,0.03706269754682,0.03713789480887999,0.03713568920139,0.037037472958230004,Tg,
"Reference,date=2019-17-4T08:16:18-04:00",Central Asia,NH3_AGR,0.6876898424053953,0.6189137954691001,0.7202251918738501,0.7531797404580257,0.7922836043443692,0.8326244728636191,0.870128481765052,0.9161683235688919,0.9599905599435951,1.0001707416930596,1.0346732328119657,1.0409659275273642,1.042649675405178,1.0396206110797734,1.0336952454784567,1.0238564066500369,1.0104166607428948,0.9940680708748038,0.9758645480916891,0.9570628700249212,0.9379859081162557,Tg,
"Reference,date=2019-17-4T08:16:18-04:00",Central Asia,NH3_AWB,0.006018145145497998,0.004910038509972999,0.005542835534104998,0.004691424854246999,0.00419226171574,0.0036336019473590005,0.003247272061861,0.0030060013994349993,0.002813766435941999,0.0029087562163789995,0.0030025806133650006,0.003068417793229001,0.0031179981001370027,0.0031388147070500025,0.0031470031115100007,0.0031349435152170004,0.0031045364956829987,0.003056018385292999,0.0029923959347399995,0.002921992902201,0.002849270604185,Tg,
"Reference,date=2019-17-4T08:16:18-04:00",Central Asia,NMVOC,2.3740701492799996,1.7115120704000002,2.0906267575117004,2.2107865457282005,2.2879166450152995,2.1768362680297995,2.3051326183392,2.2431998200307994,2.153600257067399,2.2327509300865,2.3218617034739992,2.1803078247888594,1.9421709704501202,1.9758804122285594,2.0044194752284596,2.0078903557466496,1.9474556978329196,1.7427144584683198,1.6764648355830798,1.6778246492974898,1.7291698875422596,Tg,
"Reference,date=2019-17-4T08:16:18-04:00",Central Asia,NMVOC_AWB,0.03242900271907099,0.02649680178544901,0.02991165683901701,0.02531706378631199,0.022623339411962,0.019608561112968995,0.017523751479589008,0.016221748054339014,0.015184360764358,0.015696970585718003,0.016203280071717997,0.016558569819000002,0.016826133515174004,0.016938467592639003,0.016982651935375,0.016917580684353003,0.01675348719280801,0.016491665662627,0.016148322857275996,0.015768403329675995,0.015375956170835014,Tg,
"Reference,date=2019-17-4T08:16:18-04:00",Central Asia,NOx,1.7538382389400011,0.8906201660299998,1.1720982951902201,1.1187832002418108,1.0540552016275397,0.9621320524276396,0.8877822121447799,0.8209784949756,0.76647794247956,0.7222745203267799,0.6828730950536301,0.6490561931285093,0.6375134158315791,0.6143238985473498,0.5884201506260096,0.5386545068409099,0.5125451518779697,0.4905214505647999,0.4746274184662898,0.45729235735679985,0.44314917286584005,Tg,
"Reference,date=2019-17-4T08:16:18-04:00",Central Asia,NOx_AGR,0.0418891199742,0.031105996004299984,0.03577860824662201,0.035702660482953,0.037067229947204995,0.038779247404003014,0.04059041539507597,0.044048307435132,0.047452725063602,0.050717491984732015,0.053683906393505,0.054948884287594965,0.05594168621795902,0.056442137406950074,0.05672173141269798,0.05664466970973498,0.056238589257978006,0.05550537601556098,0.05449916332834597,0.05336098576000298,0.052174821580228,Tg,
"Reference,date=2019-17-4T08:16:18-04:00",Central Asia,NOx_AWB,0.01762500251899001,0.014370405071500007,0.01622242148070301,0.013730568677271997,0.012269642857302001,0.010634595537083003,0.009503914269064998,0.008797777358173003,0.008235157741519998,0.008513172224552999,0.008787769588234,0.008980457663310005,0.009125565126954002,0.009186490076810997,0.009210455516340999,0.009175161718185,0.009086161447432,0.008944164180572005,0.008757964676733001,0.008551906944359,0.008339066916823,Tg,
"Reference,date=2019-17-4T08:16:18-04:00",Central Asia,OC,0.8849972244191001,0.41819799347079994,1.0247250200953002,0.7923632028082,0.7238792770963998,0.6413602591250399,0.5758661255321501,0.5245088166801201,0.47730500468268994,0.4398997169858401,0.4097925979458299,0.3836931531248329,0.35978343095105,0.33694791200208996,0.3176072000129199,0.30116238301315895,0.28854187948647403,0.27653627621605104,0.2651977177731961,0.256168886410464,0.24960696359969703,Tg,
"Reference,date=2019-17-4T08:16:18-04:00",Central Asia,OC_AWB,0.016752503279520006,0.01655372724402099,0.018687138732371995,0.01581669483460599,0.014133805426748997,0.012250337346325996,0.010947866696422002,0.010134441891819002,0.009486347370132995,0.009806595321605003,0.010122912539990998,0.010344876281047,0.010512034022075005,0.010582212762342003,0.010609819231380003,0.010569166868564007,0.010466648055997996,0.010303083134985997,0.010088573028312996,0.009851217738246995,0.009606039416429993,Tg,
"Reference,date=2019-17-4T08:16:18-04:00",Central Asia,SO2_2,5.024918774252999,3.2126856276980003,3.7372695122344397,3.881461687889989,3.628388817124811,3.2208453566666386,2.8753861247098,2.5785235281649097,2.334423304200041,2.1348543029205,1.9685012320836095,1.8244081980635596,1.770773352075889,1.6599399533301586,1.5400311056390694,1.3260268210788597,1.219043837578259,1.1311448130367994,1.06175362786275,0.9919812560307699,0.9314411116040202,Tg,
"Reference,date=2019-17-4T08:16:18-04:00",Central Asia,SO2_2_AWB,0.002819233471220001,0.002653458335186,0.002995431091421999,0.0025353177401169985,0.0022655607129530003,0.001963652735674998,0.001754874088231001,0.0016244879074220002,0.0015206026106389997,0.0015719369212349996,0.0016226394119870004,0.0016582198352949997,0.0016850143832479996,0.001696262989594999,0.0017006886377900006,0.0016941709737309995,0.001677738416864,0.0016515198722439992,0.001617135690468,0.0015790889998080003,0.0015397886006710002,Tg,
"Reference,date=2019-17-4T08:16:18-04:00",China,BC,0.9662841520107893,1.1856863848760988,1.305488376271101,1.0675276643504001,0.9051634986884498,0.7672210269355405,0.6660682285332902,0.59685609469377,0.5339245501570699,0.47821979227586986,0.4281550940956718,0.38503220317326803,0.34727196034491187,0.3113205347145218,0.2817911072750531,0.2568491682733987,0.23239416047140204,0.21048231573364792,0.19099569583662374,0.172872846733659,0.15675703098706392,Tg,
"Reference,date=2019-17-4T08:16:18-04:00",China,BC_AWB,0.03723428738004698,0.044567142264423036,0.05054045313074499,0.03785384653036898,0.03041457248165101,0.024307424450672993,0.02316531332375398,0.02383913185508901,0.024473726285933983,0.024989582718166,0.025383935205495013,0.02574232807414701,0.026054724778815014,0.02626648399574498,0.02643123643842698,0.02651527341957302,0.02654790299832401,0.02652595142717901,0.026458078478094997,0.026400515231828986,0.02641316594370199,Tg,
"Reference,date=2019-17-4T08:16:18-04:00",China,C2F6,0.057690000000000005,0.192,0.1908612,0.2201492,0.2393869,0.255805,0.26361999999999997,0.26451199999999997,0.268636,0.269659,0.267573,0.26292,0.25679799999999997,0.249631,0.241829,0.23344600000000001,0.22456710000000002,0.2155476,0.20691569999999998,0.1987118,0.1911501,Gg,
"Reference,date=2019-17-4T08:16:18-04:00",China,CF4,0.6379,1.3541,1.3460685,1.5321542,1.6426261999999998,1.7289485,1.7531386000000002,1.7287454,1.7557064,1.7623819,1.7487503,1.7183418000000001,1.6783318999999999,1.6314905,1.5805045,1.5257174,1.4676814,1.4087389,1.3523172,1.2987066,1.2492827,Gg,
"Reference,date=2019-17-4T08:16:18-04:00",China,CH4,23.331491709129995,38.74108698471,46.42253511831179,34.21080522011799,35.45116713617628,36.4149463645225,37.413361875837694,37.931290100222,38.785410754011096,39.49328742135519,40.141917782583384,40.76014702580189,41.81292231746789,42.59022903525919,43.36249638483079,43.34776155546789,43.368786087116106,42.9001319791291,42.391446599905606,41.0268882239586,43.8224075643625,Tg,
"Reference,date=2019-17-4T08:16:18-04:00",China,CH4_AGR,24.910005170199998,24.570002937,27.217589074562994,28.289089394326986,29.23155428024367,30.226587439183497,31.02518215059965,31.67869611199543,32.29046599976256,32.68173715372052,32.8720003931229,32.337017493965284,31.67133920824831,30.910674733498094,30.091282134904905,29.220661625716605,28.3138207837335,27.383681297144093,26.465298076885006,25.58736189688441,24.774238914834,Tg,
"Reference,date=2019-17-4T08:16:18-04:00",China,CH4_AWB,0.013900000555797999,0.014900003997321007,0.01689703959286501,0.012655555469023,0.010168409836918997,0.008126623752992,0.007744789696548,0.007970065133570998,0.008182226485057995,0.008354687557446,0.008486531622065986,0.008606356288984002,0.008710796571630998,0.008781592963613999,0.008836671878458997,0.008864770998382003,0.008875678081567001,0.008868340364852012,0.008845650047497005,0.008826405766888007,0.008830633023650005,Tg,
"Reference,date=2019-17-4T08:16:18-04:00",China,CO,67.25963043628997,89.74941749185997,98.8911230659939,79.700778758683,67.13267777325697,55.642090600539014,48.13831400860901,43.35915384804002,38.37005749020842,34.16753174106301,30.477211043939803,27.430680304879996,25.49734986504199,23.540238861327012,22.165212548286,20.912332172578985,19.663207910999,18.42286037219001,17.286438881915995,16.216247115535992,15.483031815082999,Tg,
"Reference,date=2019-17-4T08:16:18-04:00",China,CO2,708.1915539170204,1764.8886702578,2385.332250006002,2764.1994956679973,3053.350318897601,3335.9913639326,3529.793427328,3619.5563127069,3647.998830473737,3626.5092314642343,3563.197621711609,3484.4844935762944,3401.791350855207,3312.4731294626167,3197.374490103999,2979.5615812556293,2790.5144286946074,2630.5040158803754,2449.059223913636,2285.7137513537896,2147.6827593675034,MTC,
"Reference,date=2019-17-4T08:16:18-04:00",China,CO_AWB,0.5970002638066209,0.6300001028891115,0.7144384802616582,0.5351006035937241,0.42993949624225297,0.3436089030647732,0.3274641695626758,0.33698920004549,0.34595991565774803,0.3532518992317505,0.3588264588352332,0.3638928558153087,0.3683088562516858,0.3713023435495428,0.37363120801360405,0.37481920971812704,0.3752802461574413,0.37497006518055614,0.37401077964274343,0.3731970411256909,0.3733758111323219,Tg,
"Reference,date=2019-17-4T08:16:18-04:00",China,HFC134a,2.0959E-5,0.701749,0.959112,13.01303,29.6075,53.5372,81.1208,88.4545,93.5642,96.4624,97.00800000000001,95.9525,93.9853,91.0737,87.8349,84.0795,80.1043,76.0626,72.07929999999999,68.1913,64.9141,Gg,
"Reference,date=2019-17-4T08:16:18-04:00",China,HFC143a,0.0,0.0,0.0,4.85355,12.49248,23.62292,36.6329,39.9448,42.2522,43.561,43.8074,43.3307,42.4424,41.1275,39.6649,37.969,36.1739,34.3487,32.5499,30.7942,29.3143,Gg,
"Reference,date=2019-17-4T08:16:18-04:00",China,HFC23,0.510308,12.40623,13.00918,15.3827549,17.1586081,18.8208811,19.923459100000002,20.5499012,20.8703272,20.9496833,20.787669,20.4262139,19.9505782,19.393785299999998,18.7876576,18.1363981,17.4466113,16.7458168,16.0752436,15.4378938,14.8503793,Gg,
"Reference,date=2019-17-4T08:16:18-04:00",China,HFC32,0.0,0.0,0.0,3.73033,9.60143,18.15606,28.155299999999997,30.7006,32.4741,33.48,33.669399999999996,33.3031,32.6202,31.6097,30.485599999999998,29.1821,27.802500000000002,26.399700000000003,25.0171,23.6677,22.5302,Gg,
"Reference,date=2019-17-4T08:16:18-04:00",China,N2O,0.23145832539500005,0.40338420031700006,0.43732947143056017,0.49083461327783,0.5360155475738003,0.5721092624940101,0.5954910583141906,0.6065902884922604,0.6080043169683902,0.6029544684464597,0.5916119978105802,0.5774038003366402,0.5625188001762499,0.5456323409073203,0.52704711541699,0.49763916265672997,0.46969524878309993,0.4434358395172099,0.41781817461547005,0.39437651563117004,0.3737889327891399,Tg,
"Reference,date=2019-17-4T08:16:18-04:00",China,N2O_AGR,0.8647258500641508,1.2125199413157102,1.38112693347527,1.4099195747418898,1.4552466498426684,1.5032464874590001,1.5444857082991987,1.5617908856596041,1.5984150482674662,1.6258399710777822,1.6440361302613602,1.6438943212862516,1.6410521665231745,1.6331469376308267,1.6236428831387555,1.6108771376741422,1.5958543325847745,1.5787268578748823,1.5605230795003657,1.5443050396957043,1.5331439663739719,Tg,
"Reference,date=2019-17-4T08:16:18-04:00",China,N2O_AWB,3.589995650089999E-4,3.8599879501999995E-4,4.3773415941700033E-4,3.2785349744799975E-4,2.6342156860700015E-4,2.1052673595399986E-4,2.006348651459999E-4,2.0647079270899986E-4,2.1196709630999982E-4,2.1643490205400007E-4,2.1985017782E-4,2.2295447263100015E-4,2.2566007524299999E-4,2.2749426152800012E-4,2.2892122125000008E-4,2.2964916772699997E-4,2.29931619003E-4,2.2974147585099982E-4,2.291536302230002E-4,2.2865507182500013E-4,2.2876480089899982E-4,Tg,
"Reference,date=2019-17-4T08:16:18-04:00",China,NH3,0.07055528992899,0.07817458663150997,0.09735274321628,0.0859317916319,0.09020972923420001,0.09522670444359999,0.09892847262970005,0.1011258750009,0.10277430636160004,0.10364388400300004,0.10349358827579999,0.10336707464520001,0.10359665524910003,0.10367003388817,0.103731903426,0.10251598563639998,0.10204038722010003,0.10152544598800001,0.10089725177681999,0.09903457509591002,0.10203523064217003,Tg,
"Reference,date=2019-17-4T08:16:18-04:00",China,NH3_AGR,6.704000146308405,12.108270761889978,13.891954426648962,14.553442699084043,15.323920760531184,16.16343885524763,16.932683785105585,17.406087343046696,17.802943623717976,18.08586160316259,18.256706025161325,18.104314797954686,17.919231663381204,17.686718141774065,17.441428535509537,17.165775652120605,16.8714325943454,16.563841543912666,16.255955553223824,15.979315447484854,15.75953414750503,Tg,
"Reference,date=2019-17-4T08:16:18-04:00",China,NH3_AWB,0.006670000359632995,0.007169998855519999,0.008130987195268998,0.006089957343158,0.004893121059116997,0.003910597051575003,0.0037268540271660016,0.0038352581102170033,0.003937352754746,0.004020344155978002,0.004083786017605001,0.004141447513264998,0.0041917036315049965,0.004225771824357006,0.0042522776112550046,0.004265799748001,0.004271047095278001,0.004267516310419002,0.004256597565875999,0.004247335676951996,0.004249371718442,Tg,
"Reference,date=2019-17-4T08:16:18-04:00",China,NMVOC,13.506237821240004,19.848848304660002,21.92936751705379,16.55256058147289,14.603172415238998,13.011826781798248,12.368037697029335,12.109163716763307,11.66738046982053,11.279751073927935,10.969963921034495,10.702665177759995,10.539988870401398,10.320681044633096,10.145195454546801,9.980363234991398,9.596459116124498,8.985925703458902,8.447019378028603,7.806020404546899,8.141140512083402,Tg,
"Reference,date=2019-17-4T08:16:18-04:00",China,NMVOC_AWB,0.03590000114866402,0.03860000657822003,0.04377353857212604,0.032785536603433016,0.026342320740505014,0.021052865083499003,0.02006368747057999,0.02064727562151499,0.02119690786256801,0.021643701733055,0.021985248243026,0.022295652573680033,0.022566218334604985,0.022749633258682015,0.022892322494736966,0.022965114113435974,0.02299336697854401,0.022974347539598997,0.022915572887200985,0.022865716571302992,0.022876678596641,Tg,
"Reference,date=2019-17-4T08:16:18-04:00",China,NOx,8.553165870669991,16.00432584845001,22.529604458875887,19.85807256603429,17.788688001158697,15.68827401048001,14.265820592505296,13.134674112284406,12.123918164438203,11.203320175920188,10.365211599150298,9.667637300869206,9.043153063886102,8.451289766847307,7.877491196074898,7.1689738786944,6.550426787035202,5.998060646468603,5.489800825874496,5.049554512751598,4.657076936330493,Tg,
"Reference,date=2019-17-4T08:16:18-04:00",China,NOx_AGR,0.43999990114951354,0.6099998401763727,0.6972925853494192,0.7123240898164129,0.7427570607812469,0.7744041239500016,0.8046260919870889,0.826677972760328,0.8477391919283325,0.8644787891491864,0.876821558002931,0.8889502594603548,0.9002189262175657,0.9082494021165642,0.9151480472488427,0.9192771846135087,0.9216145560455031,0.922176533942539,0.9212592974679027,0.9210123564528543,0.9235932230219617,Tg,
"Reference,date=2019-17-4T08:16:18-04:00",China,NOx_AWB,0.019500000360969,0.021000001187605005,0.023814617724129024,0.017836692755269,0.014331306837385005,0.011453629665093976,0.010915471254725006,0.01123297151659299,0.011531993419845,0.011775065815484998,0.011960883602649002,0.012129759973129001,0.012276959092874008,0.012376742494116999,0.012454372055921994,0.012493971152002003,0.012509341272223006,0.012498998576078007,0.012467021347222012,0.012439895699481018,0.012445854949111993,Tg,
"Reference,date=2019-17-4T08:16:18-04:00",China,OC,2.464615565390691,2.7225425599696,2.9153265536490007,2.2180685729440013,1.8753003893409996,1.5486728588207999,1.3345635252189012,1.2107268457023999,1.0595482270820997,0.931499839648201,0.8163077652227304,0.7194967072765208,0.6484041141775604,0.5714362647727398,0.5275478167512803,0.5045382982824197,0.4741478646375399,0.44798979680669965,0.42424069709191997,0.3997566901641598,0.3781178604880901,Tg,
"Reference,date=2019-17-4T08:16:18-04:00",China,OC_AWB,0.17785193458263515,0.21287774467665316,0.24140966007147718,0.18081128639817606,0.1452770763373009,0.11610589985972698,0.110650547135441,0.11386908251479298,0.11690025174927891,0.1193642797409539,0.12124789694559092,0.122959830781477,0.12445199572310804,0.12546349639990093,0.1262504303472009,0.12665185948631594,0.1268077009426009,0.12670285186620395,0.12637866681166382,0.12610369399876206,0.12616410764353012,Tg,
"Reference,date=2019-17-4T08:16:18-04:00",China,SF6,0.08736200000000001,1.2188200000000002,1.85172553,2.2184455499999998,2.5568779900000003,2.87878962,3.1775753200000003,3.3802828199999992,3.52780538,3.62501764,3.66286845,3.6670561299999997,3.6398749699999997,3.5867430899999997,3.51672866,3.42763902,3.32832276,3.21432365,3.08815924,2.9685040100000006,2.85848808,Gg,
"Reference,date=2019-17-4T08:16:18-04:00",China,SO2_2,19.380964269516003,30.12453401364399,41.33071565007197,36.98972106484634,33.1151350470063,28.9359830540563,26.10075625831908,23.823171674445113,21.83602482502983,20.046062603790542,18.458049068031272,17.153933974976994,15.985451979675673,14.894412376527399,13.795887687013824,12.321111885557265,11.068568586380861,9.966445929337157,8.928378248586954,8.022960727850512,7.1909666344655445,Tg,
"Reference,date=2019-17-4T08:16:18-04:00",China,SO2_2_AWB,0.003399998155091,0.003449999354929001,0.0039124011149249995,0.0029303138301040033,0.0023544306556289997,0.0018816665189310016,0.0017932552242390012,0.001845416603237001,0.0018945413501309989,0.001934474428689,0.0019650008427709986,0.001992745692665,0.0020169282948940014,0.0020333208028660023,0.002046075443001999,0.0020525803937730003,0.0020551064458809998,0.0020534065719689993,0.002048153618555,0.0020436962830390018,0.0020446775083690005,Tg,
"Reference,date=2019-17-4T08:16:18-04:00",Colombia,BC,0.027251460638811006,0.022818161690490005,0.02466429533307001,0.027810986611069996,0.028865206379160003,0.028379910655857998,0.027291447056454005,0.02686533253620999,0.024736968082351003,0.022868091010257004,0.020622845308698998,0.016982509525150007,0.015802379292081996,0.013970821029052,0.013016214861246999,0.012498898701675996,0.012122815404357999,0.011746495615098,0.011425625535306998,0.011079267445698995,0.010824130016786998,Tg,
"Reference,date=2019-17-4T08:16:18-04:00",Colombia,BC_AWB,0.0019128344988500008,0.002407413543829001,0.0023455523238080016,0.0020784360773950005,0.002036495395072001,0.0020146188645140005,0.001955716146692001,0.0018747454382159994,0.0017685894216939997,0.0016931637637830005,0.0017644298790669994,0.00180670622556,0.0018382352165080005,0.0018501117289959996,0.0018577779753549998,0.0018560047319579997,0.0018501413547619997,0.001835105920696,0.001809805855418,0.001782701981112,0.0017585707625270002,Tg,
"Reference,date=2019-17-4T08:16:18-04:00",Colombia,C2F6,4.000000000000001E-6,6.999999999999999E-6,8.60442E-6,1.112109E-5,1.283571E-5,1.457792E-5,1.660173E-5,1.867379E-5,2.19337E-5,2.54863E-5,2.9266900000000003E-5,3.3218E-5,3.72725E-5,4.13744E-5,4.5289999999999995E-5,4.89246E-5,5.22299E-5,5.51483E-5,5.7460900000000004E-5,5.92019E-5,6.06785E-5,Gg,
"Reference,date=2019-17-4T08:16:18-04:00",Colombia,CH4,0.7525748772040001,0.8576469909500002,1.074471752375,0.7270665093759998,0.7960509127375,0.854887676257,0.903109157908,0.9282932081111999,0.9153634334916999,0.9225035217033001,0.9302443482874998,0.8972496575067,0.9401583670175002,0.9420689269469001,0.8633778262746,0.8682622833781999,0.8630370966948998,0.9500532008792,0.9691805258545001,0.9986131125352,1.0677936601351,Tg,
"Reference,date=2019-17-4T08:16:18-04:00",Colombia,CH4_AGR,1.6854011787000003,1.8476002507999998,2.1563371815,2.3585127481999986,2.5487326945000004,2.7540498987999995,2.9529140601000003,3.1164377013999998,3.2857574073,3.4428765803,3.5844743813,3.6268909351999996,3.6549575026999985,3.6676454195,3.6680602446,3.6562773437999994,3.6321592460999996,3.5967672746000003,3.5540360382999996,3.5054122517,3.4516395411000005,Tg,
"Reference,date=2019-17-4T08:16:18-04:00",Colombia,CH4_AWB,0.011699999555100003,0.014900002547014995,0.014517124026779,0.012863886205468996,0.012604307451121005,0.012468908966780006,0.01210434747867601,0.011603204779383,0.010946177984094002,0.01047935903886,0.010920434028305998,0.011182085865207997,0.011377231351661996,0.011450740074517005,0.011498187652196004,0.011487212233972997,0.011450923365316997,0.011357861751442001,0.011201277722787003,0.011033529721533998,0.010884168520612999,Tg,
"Reference,date=2019-17-4T08:16:18-04:00",Colombia,CO,7.013193586030002,3.128917350957999,3.3459339471700016,3.8847325160264017,4.054630126691,3.9381725351577006,3.7453243716109017,3.6799833323465996,3.3111350137966,2.9897150929308904,2.6007963517636012,1.9629998968378801,1.7887465294064202,1.51318987286934,1.3757066491447598,1.3186051009859996,1.2728645482530998,1.2301185727992,1.1907268623951,1.1519513991883001,1.1342053229509994,Tg,
"Reference,date=2019-17-4T08:16:18-04:00",Colombia,CO2,15.045252171999993,17.59102291699999,20.133839206999994,26.029017642799992,30.118848670000002,34.2192423846,38.8706665562,43.68220994590003,48.43684444060002,53.35921212231997,58.58197167591001,64.10772494229995,69.66952557699999,75.40834454540001,80.8740353885,85.22165432440003,90.91233835930011,105.77748209079996,105.11612843470009,102.87979932109994,102.34445540649997,MTC,
"Reference,date=2019-17-4T08:16:18-04:00",Colombia,CO_AWB,0.42999986754900016,0.5329999604000001,0.5193039968629,0.46016443935389983,0.45087880406960024,0.44603549658510006,0.43299448576140015,0.41506756059750016,0.39156460843059987,0.374865616511,0.39064378314635007,0.40000356084042005,0.4069840714643001,0.4096136392129999,0.4113110010423002,0.41091839260109986,0.40962021496310014,0.40629134850119986,0.4006899722721,0.3946895231430997,0.3893464126351,Tg,
"Reference,date=2019-17-4T08:16:18-04:00",Colombia,HFC134a,0.0,0.0,0.0,0.248955,0.6019019999999999,1.076374,1.7197269999999998,2.040647,2.39786,2.78713,3.20147,3.63446,4.07888,4.52839,4.9575700000000005,5.35579,5.71783,6.03737,6.29044,6.48079,6.64193,Gg,
"Reference,date=2019-17-4T08:16:18-04:00",Colombia,HFC143a,0.0,0.0,0.0,0.1124243,0.27181,0.486074,0.7766029999999999,0.921526,1.0828389999999999,1.2586249999999999,1.445738,1.6412680000000002,1.841962,2.04495,2.23877,2.4186,2.58209,2.72639,2.8406700000000003,2.9266300000000003,2.9994,Gg,
"Reference,date=2019-17-4T08:16:18-04:00",Colombia,HFC32,0.0,0.0,0.0,0.0864068,0.2089066,0.373585,0.5968789999999999,0.708264,0.832246,0.9673510000000001,1.111161,1.261441,1.4156900000000001,1.571703,1.720666,1.858879,1.984534,2.09544,2.18327,2.2493499999999997,2.30527,Gg,
"Reference,date=2019-17-4T08:16:18-04:00",Colombia,N2O,0.010107827248900001,0.006589556898779999,0.0068368061246,0.009340979247002005,0.010692379939195003,0.011424997069398004,0.012018158464315998,0.012845716770359002,0.013067846539347002,0.013362892666559,0.013510457872625002,0.013087643212799007,0.013583508373120003,0.013797744390532,0.014246566518246004,0.014697592060264001,0.015112467698240005,0.015463335567890006,0.01575280546813,0.015949347880670005,0.016161820435760005,Tg,
"Reference,date=2019-17-4T08:16:18-04:00",Colombia,N2O_AGR,0.05203103315200002,0.05899200229979999,0.06508170273469702,0.07048586600450403,0.076706689347369,0.08334575255788702,0.08986608944466003,0.095855526307318,0.10187474659161197,0.10733332965853204,0.112044913242057,0.11376969053090806,0.11499500572451499,0.115475155801697,0.11560712099546502,0.11531273912746105,0.114682816490873,0.11361893339830603,0.11218810615895199,0.110572409142769,0.108853148180967,Tg,
"Reference,date=2019-17-4T08:16:18-04:00",Colombia,N2O_AWB,3.0399976461500006E-4,3.86999793995E-4,3.77055326996E-4,3.3411547729600004E-4,3.273735350600002E-4,3.238567479630001E-4,3.14387566289E-4,3.01371474218E-4,2.8430620373700005E-4,2.72181405258E-4,2.83637650076E-4,2.9043365102999997E-4,2.95501978615E-4,2.97411419194E-4,2.986436630180001E-4,2.9835850009800015E-4,2.974161469020001E-4,2.949989272E-4,2.9093194212599985E-4,2.8657490804900014E-4,2.826956712799998E-4,Tg,
"Reference,date=2019-17-4T08:16:18-04:00",Colombia,NH3,0.041201543550565004,0.022870211979695,0.024547153267779,0.018829706729271003,0.019367914787541005,0.019919517490684005,0.020484766608708002,0.020997297516724002,0.021505134739741,0.021984477265892,0.02241037297331,0.022869617127668006,0.024969540837431005,0.029414500065519003,0.030011606299256005,0.030329894602604008,0.030749250247542995,0.031112786386444997,0.031402293370176,0.031417803453592,0.038326980269379,Tg,
"Reference,date=2019-17-4T08:16:18-04:00",Colombia,NH3_AGR,0.26730011939650006,0.395173090152,0.43137565927873,0.4706729436935899,0.5153585988346401,0.5632180420389501,0.6106031795883099,0.6551052712506501,0.6961290423381402,0.73337641306755,0.7655964202409297,0.7774477223777602,0.7857295362496101,0.78896799362082,0.7897559277071402,0.7876015375092398,0.7831587702224496,0.7757435156884501,0.7658178589436999,0.7546368403263799,0.7426470294738899,Tg,
"Reference,date=2019-17-4T08:16:18-04:00",Colombia,NH3_AWB,0.00563999994098,0.007180000799,0.006995504260482998,0.006198839507564003,0.006073754243620003,0.006008507803742001,0.005832834322139001,0.005591341627725997,0.005274734676581001,0.005049782546079998,0.005262330227434004,0.005388415897022001,0.005482450770154003,0.0055178745387560015,0.005540737975391001,0.005535449484499002,0.005517961866983,0.005473117708621997,0.005397663157407999,0.005316827719995997,0.0052448559315539985,Tg,
"Reference,date=2019-17-4T08:16:18-04:00",Colombia,NMVOC,0.9747783176700001,0.68966436400968,0.8018184840425999,0.6765153844619638,0.7043819833320468,0.717664950820912,0.727982839031729,0.737072909202806,0.696230015404286,0.6724254955496178,0.658550279674064,0.6171753235856761,0.63399023120406,0.6226677728384549,0.5749652871465389,0.57854237312531,0.576151027275773,0.62666714299952,0.6382840830990201,0.65567821933663,0.68857796071326,Tg,
"Reference,date=2019-17-4T08:16:18-04:00",Colombia,NMVOC_AWB,0.0303999973521,0.03869999311049999,0.03770554317153002,0.03341156897750999,0.03273737147404999,0.032385693107790006,0.03143882159651003,0.030137175976354996,0.02843067503401001,0.027218196829293995,0.028363817700959998,0.029043400959412997,0.029550251145935992,0.02974119073369001,0.029864419619615994,0.029835924865955002,0.029741665873876003,0.029499953194493007,0.029093241111550008,0.02865756236174499,0.02826961222664801,Tg,
"Reference,date=2019-17-4T08:16:18-04:00",Colombia,NOx,0.31712354402999976,0.30194840080800006,0.35750462701499996,0.3795773617014,0.37985208293600004,0.37320230134170024,0.36431729088490006,0.35872793030030004,0.3455450592929,0.3339156785758199,0.31870516917981023,0.2982235202346001,0.29321809172158997,0.2828590285784001,0.27622819109569996,0.26826411720989984,0.26170739563479994,0.254804177346,0.24761445849150004,0.23955455409629986,0.2319754917490999,Tg,
